"";"Id";"Obs";"Group";"Group_N";"Group_ID";"pref";"rank";"lead"
"5605";41;57;1;10;"1_57";0,205998600200254;4;0
"5606";51;57;1;10;"1_57";0,321925265203947;5;0
"5607";61;57;1;10;"1_57";-0,367234642740975;2;0
"5608";71;57;1;10;"1_57";-1,04311893856785;1;1
"5609";81;57;1;10;"1_57";1,51270700980493;10;0
"5610";91;57;1;10;"1_57";1,39211637593427;9;0
"5611";5;57;2;10;"2_57";0,404268323140999;8;0
"5612";15;57;2;10;"2_57";-0,133321336393658;6;0
"5613";25;57;2;10;"2_57";1,89519346126497;10;0
"5614";35;57;2;10;"2_57";0,50495512329797;9;0
"5615";45;57;2;10;"2_57";-1,36828104441929;1;1
"5616";55;57;2;10;"2_57";0,0897606465996057;7;0
"5617";65;57;2;10;"2_57";-0,727292059474465;4;0
"5618";75;57;2;10;"2_57";-0,542828814573857;5;0
"5619";85;57;2;10;"2_57";-1,19432889516053;2;0
"5620";95;57;2;10;"2_57";-1,1107888794479;3;0
"5621";10;57;3;10;"3_57";-0,062714099052421;3;0
"5622";20;57;3;10;"3_57";1,32011334573019;10;0
"5623";30;57;3;10;"3_57";-0,639994875960119;2;0
"5624";40;57;3;10;"3_57";0,0361226068922556;4;0
"5625";50;57;3;10;"3_57";0,655647883402207;7;0
"5626";60;57;3;10;"3_57";0,284882953530659;5;0
"5627";70;57;3;10;"3_57";0,720878162866862;8;0
"5628";80;57;3;10;"3_57";-1,09978089864786;1;1
"5629";90;57;3;10;"3_57";0,821773110508249;9;0
"5630";100;57;3;10;"3_57";0,65320433964919;6;0
"5631";6;57;4;10;"4_57";-0,106124516091484;4;0
"5632";16;57;4;10;"4_57";0,635950398070074;9;0
"5633";26;57;4;10;"4_57";-0,4304691316062;3;0
"5634";36;57;4;10;"4_57";-1,71700867907334;1;1
"5635";46;57;4;10;"4_57";0,432818025888717;6;0
"5636";56;57;4;10;"4_57";0,276550747291463;5;0
"5637";66;57;4;10;"4_57";1,30254263204414;10;0
"5638";76;57;4;10;"4_57";0,580996497681682;7;0
"5639";86;57;4;10;"4_57";0,611996898040387;8;0
"5640";96;57;4;10;"4_57";-0,860792586877842;2;0
"5641";2;57;5;10;"5_57";-0,564698171396089;3;0
"5642";12;57;5;10;"5_57";2,28664539270111;10;0
"5643";22;57;5;10;"5_57";-1,78130843398;1;1
"5644";32;57;5;10;"5_57";0,704837337228819;9;0
"5645";42;57;5;10;"5_57";-0,361057298548666;5;0
"5646";52;57;5;10;"5_57";-0,783838940880375;2;0
"5647";62;57;5;10;"5_57";0,185230564865609;7;0
"5648";72;57;5;10;"5_57";-0,0901863866107067;6;0
"5649";82;57;5;10;"5_57";0,257921437532031;8;0
"5650";92;57;5;10;"5_57";-0,476173923054674;4;0
"5651";7;57;6;10;"6_57";1,51152199743894;10;0
"5652";17;57;6;10;"6_57";-0,284252921416072;4;0
"5653";27;57;6;10;"6_57";-0,25726938276893;5;0
"5654";37;57;6;10;"6_57";-0,784459008379496;3;0
"5655";47;57;6;10;"6_57";-0,811393176186672;2;0
"5656";57;57;6;10;"6_57";0,679288816055271;8;0
"5657";67;57;6;10;"6_57";0,335848119752074;7;0
"5658";77;57;6;10;"6_57";0,768178737834591;9;0
"5659";87;57;6;10;"6_57";-0,217139845746521;6;0
"5660";97;57;6;10;"6_57";-1,13173868085377;1;1
"5661";9;57;7;10;"7_57";2,01842371387704;10;0
"5662";19;57;7;10;"7_57";-2,44046692857552;2;0
"5663";29;57;7;10;"7_57";0,460097354831271;7;0
"5664";39;57;7;10;"7_57";-2,41420764994663;3;0
"5665";49;57;7;10;"7_57";-0,431446202613345;5;0
"5666";59;57;7;10;"7_57";-2,99309008315293;1;1
"5667";69;57;7;10;"7_57";0,920728568290646;8;0
"5668";79;57;7;10;"7_57";-0,885776297409679;4;0
"5669";89;57;7;10;"7_57";0,93334632857116;9;0
"5670";99;57;7;10;"7_57";0,0799825532411612;6;0
"5671";4;57;8;10;"8_57";0,63286260496104;6;0
"5672";14;57;8;10;"8_57";-0,278788766817371;4;0
"5673";24;57;8;10;"8_57";1,2146746991726;8;0
"5674";34;57;8;10;"8_57";-0,608926375407211;3;0
"5675";44;57;8;10;"8_57";-0,726704827076575;2;0
"5676";54;57;8;10;"8_57";0,642899305717316;7;0
"5677";64;57;8;10;"8_57";1,39973682729268;10;0
"5678";74;57;8;10;"8_57";-0,953523357772344;1;1
"5679";84;57;8;10;"8_57";-0,120896537539089;5;0
"5680";94;57;8;10;"8_57";1,39111045639;9;0
"5681";8;57;9;10;"9_57";-0,0946590384130976;6;0
"5682";18;57;9;10;"9_57";-2,65645542090478;1;1
"5683";28;57;9;10;"9_57";-1,76316308519478;2;0
"5684";38;57;9;10;"9_57";-0,850907594176518;4;0
"5685";48;57;9;10;"9_57";1,44410126172125;10;0
"5686";58;57;9;10;"9_57";0,0898328865790817;7;0
"5687";68;57;9;10;"9_57";1,03850609869762;9;0
"5688";78;57;9;10;"9_57";0,463767588540167;8;0
"5689";88;57;9;10;"9_57";-0,182756706331922;5;0
"5690";98;57;9;10;"9_57";-1,4592139995024;3;0
"5691";3;57;10;10;"10_57";0,363128411337339;4;0
"5692";13;57;10;10;"10_57";-1,38886070111234;1;1
"5693";23;57;10;10;"10_57";-0,171917355759621;2;0
"5694";33;57;10;10;"10_57";1,03510352196992;9;0
"5695";43;57;10;10;"10_57";0,758163235699517;8;0
"5696";53;57;10;10;"10_57";1,57572751979198;10;0
"5697";63;57;10;10;"10_57";0,581823727365507;5;0
"5698";73;57;10;10;"10_57";0,623518161999544;6;0
"5699";83;57;10;10;"10_57";0,0884402291595864;3;0
"5700";93;57;10;10;"10_57";0,650348560726305;7;0
"5701";1;58;1;10;"1_58";1,37095844714667;8;0
"5702";11;58;1;10;"1_58";1,30486965422349;7;0
"5703";21;58;1;10;"1_58";-0,306638594078475;3;0
"5704";31;58;1;10;"1_58";0,455450123241219;6;0
"5705";41;58;1;10;"1_58";0,205998600200254;4;0
"5706";51;58;1;10;"1_58";0,321925265203947;5;0
"5707";61;58;1;10;"1_58";-0,367234642740975;2;0
"5708";71;58;1;10;"1_58";-1,04311893856785;1;1
"5709";81;58;1;10;"1_58";1,51270700980493;10;0
"5710";91;58;1;10;"1_58";1,39211637593427;9;0
"5711";5;58;2;10;"2_58";0,404268323140999;8;0
"5712";15;58;2;10;"2_58";-0,133321336393658;6;0
"5713";25;58;2;10;"2_58";1,89519346126497;10;0
"5714";35;58;2;10;"2_58";0,50495512329797;9;0
"5715";45;58;2;10;"2_58";-1,36828104441929;1;1
"5716";55;58;2;10;"2_58";0,0897606465996057;7;0
"5717";65;58;2;10;"2_58";-0,727292059474465;4;0
"5718";75;58;2;10;"2_58";-0,542828814573857;5;0
"5719";85;58;2;10;"2_58";-1,19432889516053;2;0
"5720";95;58;2;10;"2_58";-1,1107888794479;3;0
"5721";10;58;3;10;"3_58";-0,062714099052421;3;0
"5722";20;58;3;10;"3_58";1,32011334573019;10;0
"5723";30;58;3;10;"3_58";-0,639994875960119;2;0
"5724";40;58;3;10;"3_58";0,0361226068922556;4;0
"5725";50;58;3;10;"3_58";0,655647883402207;7;0
"5726";60;58;3;10;"3_58";0,284882953530659;5;0
"5727";70;58;3;10;"3_58";0,720878162866862;8;0
"5728";80;58;3;10;"3_58";-1,09978089864786;1;1
"5729";90;58;3;10;"3_58";0,821773110508249;9;0
"5730";100;58;3;10;"3_58";0,65320433964919;6;0
"5731";6;58;4;10;"4_58";-0,106124516091484;4;0
"5732";16;58;4;10;"4_58";0,635950398070074;9;0
"5733";26;58;4;10;"4_58";-0,4304691316062;3;0
"5734";36;58;4;10;"4_58";-1,71700867907334;1;1
"5735";46;58;4;10;"4_58";0,432818025888717;6;0
"5736";56;58;4;10;"4_58";0,276550747291463;5;0
"5737";66;58;4;10;"4_58";1,30254263204414;10;0
"5738";76;58;4;10;"4_58";0,580996497681682;7;0
"5739";86;58;4;10;"4_58";0,611996898040387;8;0
"5740";96;58;4;10;"4_58";-0,860792586877842;2;0
"5741";2;58;5;10;"5_58";-0,564698171396089;3;0
"5742";12;58;5;10;"5_58";2,28664539270111;10;0
"5743";22;58;5;10;"5_58";-1,78130843398;1;1
"5744";32;58;5;10;"5_58";0,704837337228819;9;0
"5745";42;58;5;10;"5_58";-0,361057298548666;5;0
"5746";52;58;5;10;"5_58";-0,783838940880375;2;0
"5747";62;58;5;10;"5_58";0,185230564865609;7;0
"5748";72;58;5;10;"5_58";-0,0901863866107067;6;0
"5749";82;58;5;10;"5_58";0,257921437532031;8;0
"5750";92;58;5;10;"5_58";-0,476173923054674;4;0
"5751";7;58;6;10;"6_58";1,51152199743894;10;0
"5752";17;58;6;10;"6_58";-0,284252921416072;4;0
"5753";27;58;6;10;"6_58";-0,25726938276893;5;0
"5754";37;58;6;10;"6_58";-0,784459008379496;3;0
"5755";47;58;6;10;"6_58";-0,811393176186672;2;0
"5756";57;58;6;10;"6_58";0,679288816055271;8;0
"5757";67;58;6;10;"6_58";0,335848119752074;7;0
"5758";77;58;6;10;"6_58";0,768178737834591;9;0
"5759";87;58;6;10;"6_58";-0,217139845746521;6;0
"5760";97;58;6;10;"6_58";-1,13173868085377;1;1
"5761";9;58;7;10;"7_58";2,01842371387704;10;0
"5762";19;58;7;10;"7_58";-2,44046692857552;2;0
"5763";29;58;7;10;"7_58";0,460097354831271;7;0
"5764";39;58;7;10;"7_58";-2,41420764994663;3;0
"5765";49;58;7;10;"7_58";-0,431446202613345;5;0
"5766";59;58;7;10;"7_58";-2,99309008315293;1;1
"5767";69;58;7;10;"7_58";0,920728568290646;8;0
"5768";79;58;7;10;"7_58";-0,885776297409679;4;0
"5769";89;58;7;10;"7_58";0,93334632857116;9;0
"5770";99;58;7;10;"7_58";0,0799825532411612;6;0
"5771";4;58;8;10;"8_58";0,63286260496104;6;0
"5772";14;58;8;10;"8_58";-0,278788766817371;4;0
"5773";24;58;8;10;"8_58";1,2146746991726;8;0
"5774";34;58;8;10;"8_58";-0,608926375407211;3;0
"5775";44;58;8;10;"8_58";-0,726704827076575;2;0
"5776";54;58;8;10;"8_58";0,642899305717316;7;0
"5777";64;58;8;10;"8_58";1,39973682729268;10;0
"5778";74;58;8;10;"8_58";-0,953523357772344;1;1
"5779";84;58;8;10;"8_58";-0,120896537539089;5;0
"5780";94;58;8;10;"8_58";1,39111045639;9;0
"5781";8;58;9;10;"9_58";-0,0946590384130976;6;0
"5782";18;58;9;10;"9_58";-2,65645542090478;1;1
"5783";28;58;9;10;"9_58";-1,76316308519478;2;0
"5784";38;58;9;10;"9_58";-0,850907594176518;4;0
"5785";48;58;9;10;"9_58";1,44410126172125;10;0
"5786";58;58;9;10;"9_58";0,0898328865790817;7;0
"5787";68;58;9;10;"9_58";1,03850609869762;9;0
"5788";78;58;9;10;"9_58";0,463767588540167;8;0
"5789";88;58;9;10;"9_58";-0,182756706331922;5;0
"5790";98;58;9;10;"9_58";-1,4592139995024;3;0
"5791";3;58;10;10;"10_58";0,363128411337339;4;0
"5792";13;58;10;10;"10_58";-1,38886070111234;1;1
"5793";23;58;10;10;"10_58";-0,171917355759621;2;0
"5794";33;58;10;10;"10_58";1,03510352196992;9;0
"5795";43;58;10;10;"10_58";0,758163235699517;8;0
"5796";53;58;10;10;"10_58";1,57572751979198;10;0
"5797";63;58;10;10;"10_58";0,581823727365507;5;0
"5798";73;58;10;10;"10_58";0,623518161999544;6;0
"5799";83;58;10;10;"10_58";0,0884402291595864;3;0
"5800";93;58;10;10;"10_58";0,650348560726305;7;0
"5801";1;59;1;10;"1_59";1,37095844714667;8;0
"5802";11;59;1;10;"1_59";1,30486965422349;7;0
"5803";21;59;1;10;"1_59";-0,306638594078475;3;0
"5804";31;59;1;10;"1_59";0,455450123241219;6;0
"5805";41;59;1;10;"1_59";0,205998600200254;4;0
"5806";51;59;1;10;"1_59";0,321925265203947;5;0
"5807";61;59;1;10;"1_59";-0,367234642740975;2;0
"5808";71;59;1;10;"1_59";-1,04311893856785;1;1
"5809";81;59;1;10;"1_59";1,51270700980493;10;0
"5810";91;59;1;10;"1_59";1,39211637593427;9;0
"5811";5;59;2;10;"2_59";0,404268323140999;8;0
"5812";15;59;2;10;"2_59";-0,133321336393658;6;0
"5813";25;59;2;10;"2_59";1,89519346126497;10;0
"5814";35;59;2;10;"2_59";0,50495512329797;9;0
"5815";45;59;2;10;"2_59";-1,36828104441929;1;1
"5816";55;59;2;10;"2_59";0,0897606465996057;7;0
"5817";65;59;2;10;"2_59";-0,727292059474465;4;0
"5818";75;59;2;10;"2_59";-0,542828814573857;5;0
"5819";85;59;2;10;"2_59";-1,19432889516053;2;0
"5820";95;59;2;10;"2_59";-1,1107888794479;3;0
"5821";10;59;3;10;"3_59";-0,062714099052421;3;0
"5822";20;59;3;10;"3_59";1,32011334573019;10;0
"5823";30;59;3;10;"3_59";-0,639994875960119;2;0
"5824";40;59;3;10;"3_59";0,0361226068922556;4;0
"5825";50;59;3;10;"3_59";0,655647883402207;7;0
"5826";60;59;3;10;"3_59";0,284882953530659;5;0
"5827";70;59;3;10;"3_59";0,720878162866862;8;0
"5828";80;59;3;10;"3_59";-1,09978089864786;1;1
"5829";90;59;3;10;"3_59";0,821773110508249;9;0
"5830";100;59;3;10;"3_59";0,65320433964919;6;0
"5831";6;59;4;10;"4_59";-0,106124516091484;4;0
"5832";16;59;4;10;"4_59";0,635950398070074;9;0
"5833";26;59;4;10;"4_59";-0,4304691316062;3;0
"5834";36;59;4;10;"4_59";-1,71700867907334;1;1
"5835";46;59;4;10;"4_59";0,432818025888717;6;0
"5836";56;59;4;10;"4_59";0,276550747291463;5;0
"5837";66;59;4;10;"4_59";1,30254263204414;10;0
"5838";76;59;4;10;"4_59";0,580996497681682;7;0
"5839";86;59;4;10;"4_59";0,611996898040387;8;0
"5840";96;59;4;10;"4_59";-0,860792586877842;2;0
"5841";2;59;5;10;"5_59";-0,564698171396089;3;0
"5842";12;59;5;10;"5_59";2,28664539270111;10;0
"5843";22;59;5;10;"5_59";-1,78130843398;1;1
"5844";32;59;5;10;"5_59";0,704837337228819;9;0
"5845";42;59;5;10;"5_59";-0,361057298548666;5;0
"5846";52;59;5;10;"5_59";-0,783838940880375;2;0
"5847";62;59;5;10;"5_59";0,185230564865609;7;0
"5848";72;59;5;10;"5_59";-0,0901863866107067;6;0
"5849";82;59;5;10;"5_59";0,257921437532031;8;0
"5850";92;59;5;10;"5_59";-0,476173923054674;4;0
"5851";7;59;6;10;"6_59";1,51152199743894;10;0
"5852";17;59;6;10;"6_59";-0,284252921416072;4;0
"5853";27;59;6;10;"6_59";-0,25726938276893;5;0
"5854";37;59;6;10;"6_59";-0,784459008379496;3;0
"5855";47;59;6;10;"6_59";-0,811393176186672;2;0
"5856";57;59;6;10;"6_59";0,679288816055271;8;0
"5857";67;59;6;10;"6_59";0,335848119752074;7;0
"5858";77;59;6;10;"6_59";0,768178737834591;9;0
"5859";87;59;6;10;"6_59";-0,217139845746521;6;0
"5860";97;59;6;10;"6_59";-1,13173868085377;1;1
"5861";9;59;7;10;"7_59";2,01842371387704;10;0
"5862";19;59;7;10;"7_59";-2,44046692857552;2;0
"5863";29;59;7;10;"7_59";0,460097354831271;7;0
"5864";39;59;7;10;"7_59";-2,41420764994663;3;0
"5865";49;59;7;10;"7_59";-0,431446202613345;5;0
"5866";59;59;7;10;"7_59";-2,99309008315293;1;1
"5867";69;59;7;10;"7_59";0,920728568290646;8;0
"5868";79;59;7;10;"7_59";-0,885776297409679;4;0
"5869";89;59;7;10;"7_59";0,93334632857116;9;0
"5870";99;59;7;10;"7_59";0,0799825532411612;6;0
"5871";4;59;8;10;"8_59";0,63286260496104;6;0
"5872";14;59;8;10;"8_59";-0,278788766817371;4;0
"5873";24;59;8;10;"8_59";1,2146746991726;8;0
"5874";34;59;8;10;"8_59";-0,608926375407211;3;0
"5875";44;59;8;10;"8_59";-0,726704827076575;2;0
"5876";54;59;8;10;"8_59";0,642899305717316;7;0
"5877";64;59;8;10;"8_59";1,39973682729268;10;0
"5878";74;59;8;10;"8_59";-0,953523357772344;1;1
"5879";84;59;8;10;"8_59";-0,120896537539089;5;0
"5880";94;59;8;10;"8_59";1,39111045639;9;0
"5881";8;59;9;10;"9_59";-0,0946590384130976;6;0
"5882";18;59;9;10;"9_59";-2,65645542090478;1;1
"5883";28;59;9;10;"9_59";-1,76316308519478;2;0
"5884";38;59;9;10;"9_59";-0,850907594176518;4;0
"5885";48;59;9;10;"9_59";1,44410126172125;10;0
"5886";58;59;9;10;"9_59";0,0898328865790817;7;0
"5887";68;59;9;10;"9_59";1,03850609869762;9;0
"5888";78;59;9;10;"9_59";0,463767588540167;8;0
"5889";88;59;9;10;"9_59";-0,182756706331922;5;0
"5890";98;59;9;10;"9_59";-1,4592139995024;3;0
"5891";3;59;10;10;"10_59";0,363128411337339;4;0
"5892";13;59;10;10;"10_59";-1,38886070111234;1;1
"5893";23;59;10;10;"10_59";-0,171917355759621;2;0
"5894";33;59;10;10;"10_59";1,03510352196992;9;0
"5895";43;59;10;10;"10_59";0,758163235699517;8;0
"5896";53;59;10;10;"10_59";1,57572751979198;10;0
"5897";63;59;10;10;"10_59";0,581823727365507;5;0
"5898";73;59;10;10;"10_59";0,623518161999544;6;0
"5899";83;59;10;10;"10_59";0,0884402291595864;3;0
"5900";93;59;10;10;"10_59";0,650348560726305;7;0
"5901";1;60;1;10;"1_60";1,37095844714667;8;0
"5902";11;60;1;10;"1_60";1,30486965422349;7;0
"5903";21;60;1;10;"1_60";-0,306638594078475;3;0
"5904";31;60;1;10;"1_60";0,455450123241219;6;0
"5905";41;60;1;10;"1_60";0,205998600200254;4;0
"5906";51;60;1;10;"1_60";0,321925265203947;5;0
"5907";61;60;1;10;"1_60";-0,367234642740975;2;0
"5908";71;60;1;10;"1_60";-1,04311893856785;1;1
"5909";81;60;1;10;"1_60";1,51270700980493;10;0
"5910";91;60;1;10;"1_60";1,39211637593427;9;0
"5911";5;60;2;10;"2_60";0,404268323140999;8;0
"5912";15;60;2;10;"2_60";-0,133321336393658;6;0
"5913";25;60;2;10;"2_60";1,89519346126497;10;0
"5914";35;60;2;10;"2_60";0,50495512329797;9;0
"5915";45;60;2;10;"2_60";-1,36828104441929;1;1
"5916";55;60;2;10;"2_60";0,0897606465996057;7;0
"5917";65;60;2;10;"2_60";-0,727292059474465;4;0
"5918";75;60;2;10;"2_60";-0,542828814573857;5;0
"5919";85;60;2;10;"2_60";-1,19432889516053;2;0
"5920";95;60;2;10;"2_60";-1,1107888794479;3;0
"5921";10;60;3;10;"3_60";-0,062714099052421;3;0
"5922";20;60;3;10;"3_60";1,32011334573019;10;0
"5923";30;60;3;10;"3_60";-0,639994875960119;2;0
"5924";40;60;3;10;"3_60";0,0361226068922556;4;0
"5925";50;60;3;10;"3_60";0,655647883402207;7;0
"5926";60;60;3;10;"3_60";0,284882953530659;5;0
"5927";70;60;3;10;"3_60";0,720878162866862;8;0
"5928";80;60;3;10;"3_60";-1,09978089864786;1;1
"5929";90;60;3;10;"3_60";0,821773110508249;9;0
"5930";100;60;3;10;"3_60";0,65320433964919;6;0
"5931";6;60;4;10;"4_60";-0,106124516091484;4;0
"5932";16;60;4;10;"4_60";0,635950398070074;9;0
"5933";26;60;4;10;"4_60";-0,4304691316062;3;0
"5934";36;60;4;10;"4_60";-1,71700867907334;1;1
"5935";46;60;4;10;"4_60";0,432818025888717;6;0
"5936";56;60;4;10;"4_60";0,276550747291463;5;0
"5937";66;60;4;10;"4_60";1,30254263204414;10;0
"5938";76;60;4;10;"4_60";0,580996497681682;7;0
"5939";86;60;4;10;"4_60";0,611996898040387;8;0
"5940";96;60;4;10;"4_60";-0,860792586877842;2;0
"5941";2;60;5;10;"5_60";-0,564698171396089;3;0
"5942";12;60;5;10;"5_60";2,28664539270111;10;0
"5943";22;60;5;10;"5_60";-1,78130843398;1;1
"5944";32;60;5;10;"5_60";0,704837337228819;9;0
"5945";42;60;5;10;"5_60";-0,361057298548666;5;0
"5946";52;60;5;10;"5_60";-0,783838940880375;2;0
"5947";62;60;5;10;"5_60";0,185230564865609;7;0
"5948";72;60;5;10;"5_60";-0,0901863866107067;6;0
"5949";82;60;5;10;"5_60";0,257921437532031;8;0
"5950";92;60;5;10;"5_60";-0,476173923054674;4;0
"5951";7;60;6;10;"6_60";1,51152199743894;10;0
"5952";17;60;6;10;"6_60";-0,284252921416072;4;0
"5953";27;60;6;10;"6_60";-0,25726938276893;5;0
"5954";37;60;6;10;"6_60";-0,784459008379496;3;0
"5955";47;60;6;10;"6_60";-0,811393176186672;2;0
"5956";57;60;6;10;"6_60";0,679288816055271;8;0
"5957";67;60;6;10;"6_60";0,335848119752074;7;0
"5958";77;60;6;10;"6_60";0,768178737834591;9;0
"5959";87;60;6;10;"6_60";-0,217139845746521;6;0
"5960";97;60;6;10;"6_60";-1,13173868085377;1;1
"5961";9;60;7;10;"7_60";2,01842371387704;10;0
"5962";19;60;7;10;"7_60";-2,44046692857552;2;0
"5963";29;60;7;10;"7_60";0,460097354831271;7;0
"5964";39;60;7;10;"7_60";-2,41420764994663;3;0
"5965";49;60;7;10;"7_60";-0,431446202613345;5;0
"5966";59;60;7;10;"7_60";-2,99309008315293;1;1
"5967";69;60;7;10;"7_60";0,920728568290646;8;0
"5968";79;60;7;10;"7_60";-0,885776297409679;4;0
"5969";89;60;7;10;"7_60";0,93334632857116;9;0
"5970";99;60;7;10;"7_60";0,0799825532411612;6;0
"5971";4;60;8;10;"8_60";0,63286260496104;6;0
"5972";14;60;8;10;"8_60";-0,278788766817371;4;0
"5973";24;60;8;10;"8_60";1,2146746991726;8;0
"5974";34;60;8;10;"8_60";-0,608926375407211;3;0
"5975";44;60;8;10;"8_60";-0,726704827076575;2;0
"5976";54;60;8;10;"8_60";0,642899305717316;7;0
"5977";64;60;8;10;"8_60";1,39973682729268;10;0
"5978";74;60;8;10;"8_60";-0,953523357772344;1;1
"5979";84;60;8;10;"8_60";-0,120896537539089;5;0
"5980";94;60;8;10;"8_60";1,39111045639;9;0
"5981";8;60;9;10;"9_60";-0,0946590384130976;6;0
"5982";18;60;9;10;"9_60";-2,65645542090478;1;1
"5983";28;60;9;10;"9_60";-1,76316308519478;2;0
"5984";38;60;9;10;"9_60";-0,850907594176518;4;0
"5985";48;60;9;10;"9_60";1,44410126172125;10;0
"5986";58;60;9;10;"9_60";0,0898328865790817;7;0
"5987";68;60;9;10;"9_60";1,03850609869762;9;0
"5988";78;60;9;10;"9_60";0,463767588540167;8;0
"5989";88;60;9;10;"9_60";-0,182756706331922;5;0
"5990";98;60;9;10;"9_60";-1,4592139995024;3;0
"5991";3;60;10;10;"10_60";0,363128411337339;4;0
"5992";13;60;10;10;"10_60";-1,38886070111234;1;1
"5993";23;60;10;10;"10_60";-0,171917355759621;2;0
"5994";33;60;10;10;"10_60";1,03510352196992;9;0
"5995";43;60;10;10;"10_60";0,758163235699517;8;0
"5996";53;60;10;10;"10_60";1,57572751979198;10;0
"5997";63;60;10;10;"10_60";0,581823727365507;5;0
"5998";73;60;10;10;"10_60";0,623518161999544;6;0
"5999";83;60;10;10;"10_60";0,0884402291595864;3;0
"6000";93;60;10;10;"10_60";0,650348560726305;7;0
"6001";1;61;1;10;"1_61";1,37095844714667;8;0
"6002";11;61;1;10;"1_61";1,30486965422349;7;0
"6003";21;61;1;10;"1_61";-0,306638594078475;3;0
"6004";31;61;1;10;"1_61";0,455450123241219;6;0
"6005";41;61;1;10;"1_61";0,205998600200254;4;0
"6006";51;61;1;10;"1_61";0,321925265203947;5;0
"6007";61;61;1;10;"1_61";-0,367234642740975;2;0
"6008";71;61;1;10;"1_61";-1,04311893856785;1;1
"6009";81;61;1;10;"1_61";1,51270700980493;10;0
"6010";91;61;1;10;"1_61";1,39211637593427;9;0
"6011";5;61;2;10;"2_61";0,404268323140999;8;0
"6012";15;61;2;10;"2_61";-0,133321336393658;6;0
"6013";25;61;2;10;"2_61";1,89519346126497;10;0
"6014";35;61;2;10;"2_61";0,50495512329797;9;0
"6015";45;61;2;10;"2_61";-1,36828104441929;1;1
"6016";55;61;2;10;"2_61";0,0897606465996057;7;0
"6017";65;61;2;10;"2_61";-0,727292059474465;4;0
"6018";75;61;2;10;"2_61";-0,542828814573857;5;0
"6019";85;61;2;10;"2_61";-1,19432889516053;2;0
"6020";95;61;2;10;"2_61";-1,1107888794479;3;0
"6021";10;61;3;10;"3_61";-0,062714099052421;3;0
"6022";20;61;3;10;"3_61";1,32011334573019;10;0
"6023";30;61;3;10;"3_61";-0,639994875960119;2;0
"6024";40;61;3;10;"3_61";0,0361226068922556;4;0
"6025";50;61;3;10;"3_61";0,655647883402207;7;0
"6026";60;61;3;10;"3_61";0,284882953530659;5;0
"6027";70;61;3;10;"3_61";0,720878162866862;8;0
"6028";80;61;3;10;"3_61";-1,09978089864786;1;1
"6029";90;61;3;10;"3_61";0,821773110508249;9;0
"6030";100;61;3;10;"3_61";0,65320433964919;6;0
"6031";6;61;4;10;"4_61";-0,106124516091484;4;0
"6032";16;61;4;10;"4_61";0,635950398070074;9;0
"6033";26;61;4;10;"4_61";-0,4304691316062;3;0
"6034";36;61;4;10;"4_61";-1,71700867907334;1;1
"6035";46;61;4;10;"4_61";0,432818025888717;6;0
"6036";56;61;4;10;"4_61";0,276550747291463;5;0
"6037";66;61;4;10;"4_61";1,30254263204414;10;0
"6038";76;61;4;10;"4_61";0,580996497681682;7;0
"6039";86;61;4;10;"4_61";0,611996898040387;8;0
"6040";96;61;4;10;"4_61";-0,860792586877842;2;0
"6041";2;61;5;10;"5_61";-0,564698171396089;3;0
"6042";12;61;5;10;"5_61";2,28664539270111;10;0
"6043";22;61;5;10;"5_61";-1,78130843398;1;1
"6044";32;61;5;10;"5_61";0,704837337228819;9;0
"6045";42;61;5;10;"5_61";-0,361057298548666;5;0
"6046";52;61;5;10;"5_61";-0,783838940880375;2;0
"6047";62;61;5;10;"5_61";0,185230564865609;7;0
"6048";72;61;5;10;"5_61";-0,0901863866107067;6;0
"6049";82;61;5;10;"5_61";0,257921437532031;8;0
"6050";92;61;5;10;"5_61";-0,476173923054674;4;0
"6051";7;61;6;10;"6_61";1,51152199743894;10;0
"6052";17;61;6;10;"6_61";-0,284252921416072;4;0
"6053";27;61;6;10;"6_61";-0,25726938276893;5;0
"6054";37;61;6;10;"6_61";-0,784459008379496;3;0
"6055";47;61;6;10;"6_61";-0,811393176186672;2;0
"6056";57;61;6;10;"6_61";0,679288816055271;8;0
"6057";67;61;6;10;"6_61";0,335848119752074;7;0
"6058";77;61;6;10;"6_61";0,768178737834591;9;0
"6059";87;61;6;10;"6_61";-0,217139845746521;6;0
"6060";97;61;6;10;"6_61";-1,13173868085377;1;1
"6061";9;61;7;10;"7_61";2,01842371387704;10;0
"6062";19;61;7;10;"7_61";-2,44046692857552;2;0
"6063";29;61;7;10;"7_61";0,460097354831271;7;0
"6064";39;61;7;10;"7_61";-2,41420764994663;3;0
"6065";49;61;7;10;"7_61";-0,431446202613345;5;0
"6066";59;61;7;10;"7_61";-2,99309008315293;1;1
"6067";69;61;7;10;"7_61";0,920728568290646;8;0
"6068";79;61;7;10;"7_61";-0,885776297409679;4;0
"6069";89;61;7;10;"7_61";0,93334632857116;9;0
"6070";99;61;7;10;"7_61";0,0799825532411612;6;0
"6071";4;61;8;10;"8_61";0,63286260496104;6;0
"6072";14;61;8;10;"8_61";-0,278788766817371;4;0
"6073";24;61;8;10;"8_61";1,2146746991726;8;0
"6074";34;61;8;10;"8_61";-0,608926375407211;3;0
"6075";44;61;8;10;"8_61";-0,726704827076575;2;0
"6076";54;61;8;10;"8_61";0,642899305717316;7;0
"6077";64;61;8;10;"8_61";1,39973682729268;10;0
